54.07424	-4.73486	7109462	v	Port St Mary
54.08635	-4.76196	7109463	t	Port Erin
54.06934	-4.76785	7109464	v	Cregneash
54.09846	-4.62988	7109465	v	Ballasalla
54.15256	-4.47603	7109466	t	Douglas
54.17692	-4.45560	7109467	t	Onchan
54.22501	-4.69433	7109468	t	Peel
54.32778	-4.37725	7109469	t	Ramsey
54.36111	-4.52330	7109470	v	Jurby
54.30886	-4.53849	7109471	v	Ballaugh
54.22858	-4.39608	7109472	t	Laxey
54.17016	-4.63785	7109473	v	Foxdale
54.20274	-4.64166	7109474	v	St John's
54.13338	-4.60923	7109523	v	St Mark's
54.17785	-4.55346	7109526	v	Glen Vine
51.01602	-1.54472	7140849	v	Awbridge
51.72535	-1.23278	7211095	v	Rose Hill
51.72871	-1.23809	7211096	v	Iffley
51.59045	-2.72629	7374555	v	Portskewett
51.60097	-2.71750	7375923	v	Leechpool
51.60569	-2.73891	7375924	v	Crick
51.61065	-2.76456	7375925	v	Caerwent
50.95740	-1.75266	7908150	v	Woodgreen
50.64987	-1.17730	8084314	v	Lake
51.40885	-0.35186	8084517	v	Taggs Island
53.19511	-2.83623	8087516	v	Littleton
53.18343	-2.83430	8087517	v	Christleton
53.20947	-2.83707	8087518	v	Guilden Sutton
53.19975	-2.88781	8087528	v	Northgate Village
53.17338	-2.86795	8087529	v	Huntington
53.17888	-2.86468	8087530	v	Caldy Valley
53.19753	-2.85434	8087531	v	Vicars Cross
53.19754	-2.88607	8087532	v	Newtown
53.19778	-2.87296	8087533	v	Hoole
53.17265	-2.82760	8087534	v	Rowton
53.19005	-2.86266	8087536	v	Great Boughton
53.18911	-2.87873	8087537	c	Chester
51.04182	-1.63545	8089622	v	West Dean
50.68446	-1.54172	8092846	v	Totland
50.68152	-1.52321	8092847	t	Freshwater
53.19609	-2.76149	8583156	v	Tarvin
51.59177	-2.75060	8997358	v	Caldicot
53.14819	-2.73100	9113440	v	Huxley
53.15436	-2.76906	9113524	v	Hargrave
50.59916	-1.26317	9213609	v	Whitwell
50.58689	-1.28173	9213610	v	Niton
50.63406	-1.25409	9238513	v	Godshill
34.67205	33.03550	9331795	t	Limassol
34.90833	33.62762	9331823	t	Larnaca
48.16558	17.27804	9335667	v	Zalesie
48.22150	17.40211	9339689	v	Senec
50.93763	-1.61690	9382964	v	Bramshaw
50.92611	-1.61411	9383002	v	Brook
50.95650	-1.63892	9383436	v	Nomansland
51.01212	-1.08745	9486406	v	West Meon
48.78056	9.18035	9497274	c	Stuttgart
50.91702	-1.82697	9713545	v	Alderholt
50.63569	-2.08757	9713546	v	Church Knowle
